Brain Area,Window Size,Window Start,Session,Train Accuracy,Test Accuracy
PPC,8,22,0756_20181004,"[51.8796992481203, 56.390977443609025, 64.28571428571429, 69.54887218045113, 72.55639097744361, 74.06015037593986, 74.81203007518798, 75.93984962406014, 75.93984962406014, 75.56390977443608, 78.94736842105263, 78.19548872180451, 79.69924812030075, 79.69924812030075, 78.57142857142857, 80.45112781954887, 80.82706766917293, 80.45112781954887, 80.07518796992481, 81.203007518797, 81.57894736842105, 80.45112781954887, 81.203007518797, 81.203007518797, 80.82706766917293, 81.95488721804512, 81.95488721804512, 82.33082706766918, 82.70676691729324, 81.95488721804512, 81.95488721804512, 82.70676691729324, 83.0827067669173, 82.70676691729324, 83.0827067669173, 82.33082706766918, 81.57894736842105, 83.0827067669173, 84.21052631578948, 83.83458646616542, 84.21052631578948, 83.83458646616542, 84.21052631578948, 83.45864661654136, 84.58646616541354, 84.9624060150376, 84.58646616541354, 83.83458646616542, 83.83458646616542, 83.83458646616542, 84.21052631578948, 84.21052631578948, 84.21052631578948, 84.58646616541354, 84.9624060150376, 84.9624060150376, 84.9624060150376, 84.9624060150376, 85.33834586466165, 85.33834586466165]",65.67164179104478
PPC,8,23,0756_20181004,"[61.278195488721806, 67.29323308270676, 68.42105263157895, 70.30075187969925, 74.81203007518798, 75.18796992481202, 77.06766917293233, 77.81954887218045, 79.32330827067669, 80.07518796992481, 79.69924812030075, 78.94736842105263, 80.82706766917293, 80.45112781954887, 80.82706766917293, 80.45112781954887, 82.33082706766918, 82.33082706766918, 81.57894736842105, 82.70676691729324, 81.203007518797, 83.45864661654136, 83.83458646616542, 83.0827067669173, 83.45864661654136, 83.45864661654136, 84.21052631578948, 82.70676691729324, 84.58646616541354, 84.58646616541354, 84.21052631578948, 84.21052631578948, 84.21052631578948, 84.58646616541354, 83.83458646616542, 84.58646616541354, 83.83458646616542, 83.83458646616542, 83.83458646616542, 83.45864661654136, 84.21052631578948, 83.83458646616542, 83.45864661654136, 83.83458646616542, 83.83458646616542, 84.58646616541354, 84.58646616541354, 84.21052631578948, 84.21052631578948, 84.21052631578948, 84.21052631578948, 84.21052631578948, 84.21052631578948, 84.58646616541354, 83.45864661654136, 84.21052631578948, 83.83458646616542, 84.58646616541354, 84.21052631578948, 83.83458646616542]",61.19402985074627
PPC,8,24,0756_20181004,"[49.62406015037594, 57.89473684210526, 64.66165413533835, 64.28571428571429, 68.42105263157895, 69.92481203007519, 72.55639097744361, 72.93233082706767, 75.56390977443608, 75.56390977443608, 77.81954887218045, 77.81954887218045, 79.32330827067669, 79.32330827067669, 80.07518796992481, 82.33082706766918, 80.82706766917293, 80.45112781954887, 81.57894736842105, 83.45864661654136, 83.0827067669173, 83.45864661654136, 84.21052631578948, 83.0827067669173, 83.45864661654136, 83.0827067669173, 83.0827067669173, 82.70676691729324, 83.83458646616542, 83.45864661654136, 83.45864661654136, 84.21052631578948, 85.33834586466165, 85.33834586466165, 84.58646616541354, 85.33834586466165, 84.9624060150376, 84.58646616541354, 84.58646616541354, 84.9624060150376, 85.71428571428571, 85.33834586466165, 84.9624060150376, 85.33834586466165, 84.58646616541354, 84.9624060150376, 84.9624060150376, 85.33834586466165, 85.71428571428571, 84.9624060150376, 84.9624060150376, 84.9624060150376, 85.71428571428571, 84.9624060150376, 85.33834586466165, 85.33834586466165, 84.58646616541354, 84.9624060150376, 84.9624060150376, 84.21052631578948]",58.208955223880594
PPC,8,25,0756_20181004,"[49.24812030075188, 51.50375939849624, 55.26315789473684, 58.64661654135338, 61.65413533834587, 65.41353383458646, 66.16541353383458, 68.796992481203, 69.54887218045113, 71.42857142857143, 68.04511278195488, 69.54887218045113, 71.80451127819549, 70.67669172932331, 71.80451127819549, 73.30827067669173, 72.55639097744361, 71.05263157894737, 72.55639097744361, 73.30827067669173, 74.43609022556392, 74.06015037593986, 73.30827067669173, 74.06015037593986, 74.43609022556392, 74.43609022556392, 74.43609022556392, 74.81203007518798, 75.56390977443608, 75.93984962406014, 76.69172932330827, 76.69172932330827, 75.56390977443608, 76.69172932330827, 75.93984962406014, 75.18796992481202, 76.3157894736842, 75.93984962406014, 76.3157894736842, 76.3157894736842, 76.69172932330827, 77.44360902255639, 77.44360902255639, 76.69172932330827, 76.69172932330827, 77.44360902255639, 76.69172932330827, 76.69172932330827, 77.44360902255639, 77.06766917293233, 77.06766917293233, 77.06766917293233, 77.06766917293233, 77.06766917293233, 77.44360902255639, 77.44360902255639, 77.81954887218045, 77.44360902255639, 76.69172932330827, 77.44360902255639]",55.223880597014926
PPC,8,26,0756_20181004,"[46.61654135338346, 58.64661654135338, 61.278195488721806, 63.1578947368421, 65.41353383458646, 65.78947368421052, 67.66917293233082, 68.796992481203, 68.42105263157895, 67.29323308270676, 69.92481203007519, 69.92481203007519, 70.30075187969925, 71.42857142857143, 72.18045112781955, 72.93233082706767, 74.43609022556392, 72.93233082706767, 75.56390977443608, 76.3157894736842, 76.69172932330827, 78.19548872180451, 76.69172932330827, 76.69172932330827, 78.57142857142857, 78.19548872180451, 78.94736842105263, 77.44360902255639, 79.32330827067669, 79.32330827067669, 78.19548872180451, 79.32330827067669, 80.45112781954887, 78.57142857142857, 80.07518796992481, 80.82706766917293, 81.57894736842105, 80.07518796992481, 79.69924812030075, 80.45112781954887, 81.57894736842105, 81.95488721804512, 81.57894736842105, 81.57894736842105, 81.57894736842105, 80.82706766917293, 82.33082706766918, 81.57894736842105, 81.95488721804512, 81.57894736842105, 81.57894736842105, 81.95488721804512, 82.70676691729324, 82.33082706766918, 81.95488721804512, 82.70676691729324, 83.0827067669173, 83.45864661654136, 83.0827067669173, 83.0827067669173]",61.19402985074627
PPC,8,27,0756_20181004,"[50.37593984962406, 48.87218045112782, 51.12781954887218, 52.63157894736842, 55.26315789473684, 59.774436090225564, 60.150375939849624, 64.66165413533835, 63.1578947368421, 65.78947368421052, 66.54135338345864, 66.9172932330827, 67.29323308270676, 71.05263157894737, 70.30075187969925, 71.42857142857143, 71.80451127819549, 73.6842105263158, 72.93233082706767, 71.80451127819549, 73.6842105263158, 74.43609022556392, 71.42857142857143, 75.56390977443608, 75.18796992481202, 75.56390977443608, 75.18796992481202, 76.3157894736842, 75.56390977443608, 75.56390977443608, 75.56390977443608, 75.93984962406014, 75.56390977443608, 75.18796992481202, 75.56390977443608, 75.56390977443608, 75.56390977443608, 74.43609022556392, 75.56390977443608, 75.93984962406014, 76.3157894736842, 76.69172932330827, 77.06766917293233, 76.69172932330827, 76.69172932330827, 76.69172932330827, 76.69172932330827, 77.81954887218045, 76.3157894736842, 76.69172932330827, 77.06766917293233, 76.3157894736842, 77.81954887218045, 77.06766917293233, 77.06766917293233, 77.06766917293233, 77.81954887218045, 77.44360902255639, 76.69172932330827, 77.06766917293233]",52.23880597014925
PPC,8,28,0756_20181004,"[50.75187969924812, 50.75187969924812, 50.37593984962406, 53.38345864661654, 51.50375939849624, 50.37593984962406, 51.12781954887218, 55.26315789473684, 59.3984962406015, 61.65413533834587, 65.41353383458646, 67.29323308270676, 68.42105263157895, 68.796992481203, 72.18045112781955, 70.30075187969925, 72.55639097744361, 71.80451127819549, 72.18045112781955, 72.55639097744361, 71.42857142857143, 73.30827067669173, 74.06015037593986, 74.81203007518798, 73.6842105263158, 74.43609022556392, 75.56390977443608, 74.81203007518798, 74.06015037593986, 74.06015037593986, 74.06015037593986, 74.81203007518798, 75.18796992481202, 74.81203007518798, 75.56390977443608, 75.18796992481202, 75.18796992481202, 74.43609022556392, 75.18796992481202, 75.18796992481202, 75.56390977443608, 75.56390977443608, 75.56390977443608, 76.3157894736842, 75.56390977443608, 77.06766917293233, 76.69172932330827, 76.69172932330827, 76.69172932330827, 76.69172932330827, 76.3157894736842, 76.69172932330827, 75.56390977443608, 76.3157894736842, 77.06766917293233, 76.3157894736842, 76.69172932330827, 76.3157894736842, 76.3157894736842, 76.69172932330827]",55.223880597014926
PPC,8,29,0756_20181004,"[48.87218045112782, 57.5187969924812, 58.64661654135338, 59.3984962406015, 63.1578947368421, 66.9172932330827, 65.0375939849624, 65.78947368421052, 67.66917293233082, 66.16541353383458, 68.796992481203, 69.92481203007519, 69.92481203007519, 68.42105263157895, 71.05263157894737, 71.05263157894737, 71.05263157894737, 69.92481203007519, 69.54887218045113, 74.06015037593986, 72.55639097744361, 72.18045112781955, 72.55639097744361, 73.6842105263158, 73.6842105263158, 72.93233082706767, 74.06015037593986, 72.93233082706767, 71.80451127819549, 72.55639097744361, 74.43609022556392, 73.30827067669173, 74.43609022556392, 74.43609022556392, 73.6842105263158, 73.6842105263158, 75.18796992481202, 75.18796992481202, 75.18796992481202, 75.93984962406014, 76.3157894736842, 75.18796992481202, 75.56390977443608, 75.93984962406014, 77.06766917293233, 76.3157894736842, 77.81954887218045, 76.69172932330827, 77.06766917293233, 77.06766917293233, 77.44360902255639, 77.44360902255639, 77.81954887218045, 77.06766917293233, 77.44360902255639, 77.06766917293233, 77.06766917293233, 77.44360902255639, 78.57142857142857, 78.57142857142857]",64.17910447761194
PPC,8,30,0756_20181004,"[50.37593984962406, 51.50375939849624, 50.37593984962406, 58.27067669172932, 56.390977443609025, 57.89473684210526, 58.64661654135338, 57.142857142857146, 59.3984962406015, 60.150375939849624, 61.65413533834587, 62.40601503759399, 58.64661654135338, 61.65413533834587, 62.03007518796993, 64.28571428571429, 62.03007518796993, 65.78947368421052, 67.29323308270676, 65.0375939849624, 66.54135338345864, 68.04511278195488, 67.29323308270676, 69.17293233082707, 69.17293233082707, 68.04511278195488, 69.17293233082707, 69.92481203007519, 69.54887218045113, 68.796992481203, 68.42105263157895, 69.54887218045113, 70.67669172932331, 68.04511278195488, 68.04511278195488, 69.17293233082707, 68.796992481203, 68.796992481203, 68.04511278195488, 70.30075187969925, 69.54887218045113, 70.30075187969925, 70.30075187969925, 71.05263157894737, 70.67669172932331, 70.30075187969925, 70.30075187969925, 69.92481203007519, 69.17293233082707, 70.30075187969925, 70.67669172932331, 69.92481203007519, 70.30075187969925, 71.05263157894737, 70.67669172932331, 70.30075187969925, 69.54887218045113, 69.92481203007519, 70.30075187969925, 69.92481203007519]",49.25373134328358
PPC,8,31,0756_20181004,"[46.61654135338346, 51.50375939849624, 51.50375939849624, 51.50375939849624, 54.88721804511278, 55.26315789473684, 55.26315789473684, 58.64661654135338, 59.774436090225564, 56.766917293233085, 61.278195488721806, 61.278195488721806, 61.65413533834587, 62.78195488721804, 58.27067669172932, 60.902255639097746, 62.03007518796993, 59.02255639097744, 59.774436090225564, 58.27067669172932, 61.278195488721806, 62.40601503759399, 61.65413533834587, 62.78195488721804, 62.03007518796993, 64.66165413533835, 63.909774436090224, 62.78195488721804, 63.53383458646616, 64.66165413533835, 63.53383458646616, 63.909774436090224, 64.28571428571429, 65.0375939849624, 63.53383458646616, 64.66165413533835, 63.1578947368421, 64.66165413533835, 63.909774436090224, 63.53383458646616, 65.78947368421052, 63.909774436090224, 64.28571428571429, 65.78947368421052, 65.41353383458646, 65.0375939849624, 65.41353383458646, 65.78947368421052, 64.66165413533835, 65.41353383458646, 64.66165413533835, 65.0375939849624, 65.78947368421052, 65.78947368421052, 65.0375939849624, 65.41353383458646, 66.9172932330827, 66.16541353383458, 65.41353383458646, 66.16541353383458]",46.26865671641791
PPC,8,32,0756_20181004,"[48.87218045112782, 51.8796992481203, 55.26315789473684, 54.88721804511278, 57.5187969924812, 59.774436090225564, 59.774436090225564, 62.40601503759399, 63.53383458646616, 63.53383458646616, 63.53383458646616, 65.0375939849624, 65.41353383458646, 65.0375939849624, 68.04511278195488, 65.41353383458646, 68.796992481203, 67.29323308270676, 70.30075187969925, 70.30075187969925, 69.54887218045113, 71.42857142857143, 69.92481203007519, 72.55639097744361, 71.80451127819549, 71.05263157894737, 72.55639097744361, 72.18045112781955, 71.05263157894737, 73.30827067669173, 74.06015037593986, 74.43609022556392, 72.93233082706767, 72.93233082706767, 73.6842105263158, 74.06015037593986, 74.43609022556392, 74.06015037593986, 74.81203007518798, 75.18796992481202, 74.81203007518798, 75.18796992481202, 74.81203007518798, 75.18796992481202, 75.18796992481202, 75.93984962406014, 74.81203007518798, 75.93984962406014, 75.56390977443608, 75.18796992481202, 75.56390977443608, 76.3157894736842, 76.3157894736842, 75.93984962406014, 75.18796992481202, 75.56390977443608, 75.93984962406014, 75.56390977443608, 75.18796992481202, 75.56390977443608]",50.74626865671642
PPC,8,33,0756_20181004,"[53.38345864661654, 54.13533834586466, 54.88721804511278, 57.5187969924812, 59.3984962406015, 61.65413533834587, 61.65413533834587, 64.28571428571429, 62.40601503759399, 65.0375939849624, 64.28571428571429, 65.78947368421052, 65.0375939849624, 65.78947368421052, 66.9172932330827, 67.66917293233082, 68.42105263157895, 68.42105263157895, 69.54887218045113, 71.42857142857143, 69.54887218045113, 70.67669172932331, 72.18045112781955, 72.55639097744361, 73.30827067669173, 73.30827067669173, 73.6842105263158, 73.30827067669173, 72.93233082706767, 74.06015037593986, 74.06015037593986, 74.06015037593986, 74.81203007518798, 74.43609022556392, 75.18796992481202, 73.6842105263158, 74.43609022556392, 74.43609022556392, 74.81203007518798, 74.06015037593986, 75.93984962406014, 75.56390977443608, 75.56390977443608, 76.3157894736842, 75.56390977443608, 76.3157894736842, 75.93984962406014, 76.69172932330827, 76.3157894736842, 75.56390977443608, 76.69172932330827, 77.06766917293233, 77.06766917293233, 75.93984962406014, 76.69172932330827, 77.06766917293233, 77.44360902255639, 77.06766917293233, 76.69172932330827, 76.3157894736842]",59.701492537313435
PPC,8,34,0756_20181004,"[46.99248120300752, 45.48872180451128, 46.2406015037594, 52.63157894736842, 55.6390977443609, 60.150375939849624, 66.16541353383458, 63.909774436090224, 63.1578947368421, 64.28571428571429, 61.278195488721806, 65.78947368421052, 67.66917293233082, 67.66917293233082, 67.66917293233082, 67.29323308270676, 71.05263157894737, 69.54887218045113, 68.42105263157895, 71.42857142857143, 72.18045112781955, 71.42857142857143, 71.80451127819549, 71.05263157894737, 71.80451127819549, 71.80451127819549, 71.05263157894737, 72.18045112781955, 74.06015037593986, 72.18045112781955, 72.18045112781955, 72.55639097744361, 71.80451127819549, 71.42857142857143, 72.18045112781955, 71.05263157894737, 72.55639097744361, 72.55639097744361, 71.05263157894737, 72.55639097744361, 72.93233082706767, 72.93233082706767, 72.93233082706767, 71.80451127819549, 72.18045112781955, 72.18045112781955, 72.18045112781955, 72.55639097744361, 72.18045112781955, 72.18045112781955, 72.55639097744361, 71.42857142857143, 71.80451127819549, 71.80451127819549, 72.18045112781955, 71.05263157894737, 71.80451127819549, 72.55639097744361, 72.18045112781955, 71.42857142857143]",44.776119402985074
PPC,8,35,0756_20181004,"[50.75187969924812, 51.12781954887218, 52.255639097744364, 55.6390977443609, 62.03007518796993, 60.902255639097746, 62.78195488721804, 62.78195488721804, 64.66165413533835, 62.78195488721804, 63.53383458646616, 65.0375939849624, 66.16541353383458, 66.16541353383458, 67.29323308270676, 67.29323308270676, 69.92481203007519, 68.42105263157895, 72.55639097744361, 69.54887218045113, 72.55639097744361, 71.42857142857143, 72.55639097744361, 71.80451127819549, 71.80451127819549, 72.55639097744361, 72.18045112781955, 71.42857142857143, 72.18045112781955, 72.93233082706767, 72.55639097744361, 73.30827067669173, 73.6842105263158, 72.55639097744361, 73.30827067669173, 75.56390977443608, 74.43609022556392, 75.18796992481202, 75.18796992481202, 74.81203007518798, 74.43609022556392, 75.18796992481202, 75.18796992481202, 75.18796992481202, 74.81203007518798, 75.18796992481202, 75.18796992481202, 74.81203007518798, 75.18796992481202, 75.18796992481202, 75.18796992481202, 74.81203007518798, 75.18796992481202, 75.18796992481202, 75.18796992481202, 75.18796992481202, 74.81203007518798, 75.18796992481202, 75.18796992481202, 75.18796992481202]",59.701492537313435
